x_utm,y_utm,lon,lat,height_m,crown_radius_m,bucket
551269.38,4161553.09,-122.4191945,37.599629,4.5,3.8,shrub
552448.38,4162108.09,-122.4057991,37.6045648,4.5,7.9,shrub
551718.38,4162782.09,-122.4140214,37.6106809,4.5,5.3,shrub
553039.38,4161920.09,-122.3991174,37.6028364,4.5,2.0,shrub
552334.38,4162209.09,-122.4070833,37.6054816,4.5,2.7,shrub
552620.38,4161730.09,-122.4038777,37.601148,4.5,3.7,shrub
552831.38,4161660.09,-122.4014925,37.600505,4.5,2.8,shrub
552634.38,4163098.09,-122.4036207,37.613477,4.5,3.2,shrub
552455.38,4162110.09,-122.4057196,37.6045824,4.5,5.5,shrub
553133.38,4162126.09,-122.3980376,37.6046877,4.5,2.6,shrub
553068.38,4162146.09,-122.3987725,37.6048717,4.5,2.6,shrub
552608.38,4161345.09,-122.4040413,37.5976787,4.5,2.1,shrub
552396.38,4162459.09,-122.406363,37.6077313,4.5,2.5,shrub
552513.38,4161564.09,-122.4051017,37.599658,4.5,4.0,shrub
553174.38,4161397.09,-122.3976261,37.5981148,4.5,3.6,shrub
552809.38,4162779.09,-122.401661,37.6105918,4.5,2.3,shrub
552331.38,4162344.09,-122.4071076,37.6066985,4.5,2.9,shrub
552927.38,4162016.09,-122.4003793,37.6037081,4.5,4.4,shrub
552470.38,4162091.09,-122.4055511,37.6044103,4.5,5.4,shrub
552640.38,4162541.09,-122.4035928,37.6084564,4.5,4.1,shrub
552256.38,4161200.09,-122.408039,37.5963919,4.5,5.3,shrub
552466.38,4161741.09,-122.4056215,37.6012559,4.5,3.4,shrub
552121.38,4162694.09,-122.4094618,37.609865,4.5,2.5,shrub
552594.38,4163018.09,-122.4040796,37.6127583,4.5,2.3,shrub
552993.38,4161969.09,-122.399635,37.6032807,4.5,3.6,shrub
551748.38,4162116.09,-122.4137286,37.6046765,4.5,4.2,shrub
552477.38,4162116.09,-122.40547,37.6046352,4.5,6.8,shrub
552742.38,4162054.09,-122.4024723,37.6040612,4.5,2.3,shrub
552954.38,4162512.09,-122.4000375,37.608177,4.5,1.8,shrub
552892.38,4162013.09,-122.400776,37.6036831,4.5,1.4,shrub
551341.38,4161443.09,-122.4183866,37.5986336,4.5,2.6,shrub
552788.38,4161717.09,-122.4019755,37.6010212,4.5,2.0,shrub
553032.38,4162357.09,-122.3991651,37.6067755,4.5,2.3,shrub
552911.38,4161425.09,-122.4006033,37.5983823,4.5,4.2,shrub
552711.38,4161635.09,-122.4028537,37.6002866,4.5,2.8,shrub
552869.38,4162205.09,-122.4010227,37.6054149,4.5,2.8,shrub
552907.38,4161306.09,-122.4006572,37.59731,4.5,4.4,shrub
552059.38,4162339.09,-122.4101895,37.6066689,4.5,2.9,shrub
551255.38,4162112.09,-122.4193139,37.6046681,4.5,3.5,shrub
552821.38,4162548.09,-122.4015417,37.6085091,4.5,2.8,shrub
551787.38,4161619.09,-122.413322,37.6001948,4.5,8.3,shrub
552020.38,4162751.09,-122.410602,37.6103844,4.5,2.9,shrub
551352.38,4161662.09,-122.4182466,37.6006068,4.5,3.7,shrub
553164.38,4162309.09,-122.3976731,37.6063352,4.5,2.0,shrub
551241.38,4161661.09,-122.4195041,37.600604,4.5,3.0,shrub
552182.38,4161458.09,-122.4088589,37.5987214,4.5,3.2,shrub
552909.38,4162233.09,-122.4005675,37.605665,4.5,3.3,shrub
551852.38,4161397.09,-122.4126014,37.5981903,4.5,3.2,shrub
552233.38,4161455.09,-122.4082814,37.5986915,4.5,2.9,shrub
552451.38,4161677.09,-122.405796,37.60068,4.5,1.1,shrub
552637.38,4162933.09,-122.4035986,37.6119897,4.5,2.3,shrub
552194.38,4161737.09,-122.408703,37.6012354,4.5,2.0,shrub
551487.38,4162736.09,-122.4166418,37.6102792,4.5,3.6,shrub
552773.38,4162465.09,-122.4020915,37.6077638,4.5,3.6,shrub
551631.38,4162531.09,-122.4150248,37.6084235,4.5,3.4,shrub
553227.38,4162511.09,-122.3969447,37.6081522,4.5,4.6,shrub
552283.38,4161143.09,-122.4077373,37.5958766,4.5,2.5,shrub
552571.38,4161985.09,-122.4044145,37.6034491,4.5,2.0,shrub
552874.38,4161161.09,-122.4010415,37.596005,4.5,5.1,shrub
553123.38,4161311.09,-122.3982101,37.5973426,4.5,3.5,shrub
552699.38,4161658.09,-122.402988,37.6004945,4.5,4.5,shrub
552768.38,4162950.09,-122.4021131,37.6121354,4.5,3.5,shrub
552368.38,4161308.09,-122.4067626,37.5973589,4.5,2.8,shrub
552785.38,4161878.09,-122.4019979,37.6024725,4.5,4.1,shrub
552695.38,4161254.09,-122.4030624,37.5968535,4.5,4.9,shrub
551315.38,4161633.09,-122.4186678,37.6003475,4.5,2.8,shrub
552671.38,4163077.09,-122.403203,37.6132856,4.5,3.2,shrub
551744.38,4161541.09,-122.4138146,37.5994942,4.5,4.7,shrub
551984.38,4163053.09,-122.4109884,37.6131084,4.4,3.3,shrub
553111.38,4161610.09,-122.3983243,37.6000382,4.4,3.0,shrub
552680.38,4162486.09,-122.4031436,37.6079584,4.4,4.8,shrub
552115.38,4161312.09,-122.4096282,37.5974093,4.4,4.6,shrub
552625.38,4161666.09,-122.4038257,37.6005709,4.4,2.9,shrub
553207.38,4161653.09,-122.3972337,37.6004202,4.4,2.8,shrub
551376.38,4161963.09,-122.4179536,37.6033184,4.4,2.6,shrub
552910.38,4161150.09,-122.4006345,37.5959038,4.4,3.5,shrub
552644.38,4161665.09,-122.4036105,37.6005608,4.4,4.0,shrub
552129.38,4161563.09,-122.4094518,37.5996708,4.4,2.6,shrub
552826.38,4162851.09,-122.4014632,37.6112398,4.4,4.3,shrub
551455.38,4162806.09,-122.4169994,37.610912,4.4,3.3,shrub
552585.38,4161898.09,-122.4042621,37.6026642,4.4,5.8,shrub
551697.38,4162676.09,-122.4142668,37.6097267,4.4,4.6,shrub
552495.38,4163105.09,-122.4051951,37.613548,4.4,2.9,shrub
552953.38,4161989.09,-122.4000867,37.6034633,4.4,5.4,shrub
552778.38,4162508.09,-122.4020317,37.6081511,4.4,3.2,shrub
551305.38,4162959.09,-122.4186881,37.6122993,4.4,2.9,shrub
552686.38,4161709.09,-122.4031316,37.600955,4.4,1.7,shrub
552344.38,4162736.09,-122.4069323,37.6102309,4.4,1.3,shrub
552826.38,4162612.09,-122.4014804,37.6090857,4.4,3.0,shrub
552080.38,4161194.09,-122.4100331,37.5963478,4.4,2.6,shrub
551908.38,4162465.09,-122.4118912,37.607813,4.4,3.3,shrub
551237.38,4162395.09,-122.419498,37.6072198,4.4,4.0,shrub
551745.38,4162917.09,-122.4137059,37.6118961,4.4,4.4,shrub
551332.38,4162442.09,-122.4184185,37.6076381,4.4,2.9,shrub
552958.38,4162185.09,-122.4000159,37.6052295,4.4,4.4,shrub
551365.38,4161334.09,-122.4181224,37.5976498,4.4,3.2,shrub
552690.38,4161622.09,-122.4030925,37.6001706,4.4,4.2,shrub
551436.38,4161562.09,-122.4173021,37.5997008,4.4,3.7,shrub
551496.38,4162691.09,-122.416543,37.6098732,4.4,3.7,shrub
551570.38,4162161.09,-122.4157419,37.6050921,4.4,3.9,shrub
551749.38,4161534.09,-122.4137584,37.5994309,4.4,6.7,shrub
552846.38,4163011.09,-122.401225,37.6126807,4.4,4.4,shrub
552468.38,4161270.09,-122.4056326,37.5970107,4.4,3.3,shrub
551637.38,4162522.09,-122.4149574,37.608342,4.4,4.0,shrub
551699.38,4163107.09,-122.4142137,37.6136112,4.4,3.7,shrub
551993.38,4162714.09,-122.4109106,37.6100525,4.4,2.4,shrub
551425.38,4161432.09,-122.4174359,37.5985297,4.4,3.4,shrub
552381.38,4161535.09,-122.4065991,37.5994041,4.4,4.0,shrub
551407.38,4161431.09,-122.4176398,37.5985217,4.4,2.5,shrub
552763.38,4162539.09,-122.4021994,37.6084313,4.4,3.2,shrub
551252.38,4162641.09,-122.4193109,37.6094361,4.4,4.8,shrub
552545.38,4161787.09,-122.4047232,37.601666,4.4,3.1,shrub
553136.38,4162734.09,-122.3979595,37.6101674,4.4,2.0,shrub
552234.38,4162820.09,-122.4081726,37.6109942,4.4,4.9,shrub
552020.38,4163029.09,-122.4105822,37.6128901,4.4,3.0,shrub
552781.38,4161713.09,-122.4020551,37.6009856,4.4,4.1,shrub
552809.38,4162938.09,-122.4016495,37.6120249,4.4,3.6,shrub
553005.38,4161860.09,-122.399507,37.6022976,4.4,2.0,shrub
552561.38,4161565.09,-122.4045579,37.5996642,4.4,1.8,shrub
551576.38,4161160.09,-122.4157445,37.5960697,4.4,2.4,shrub
552289.38,4162400.09,-122.4075795,37.6072056,4.4,3.9,shrub
551364.38,4162979.09,-122.4180182,37.6124763,4.4,2.5,shrub
551295.38,4161915.09,-122.4188746,37.6028903,4.4,4.6,shrub
551498.38,4161112.09,-122.4166314,37.5956415,4.4,1.8,shrub
552111.38,4163130.09,-122.409544,37.6137952,4.4,3.5,shrub
551955.38,4162860.09,-122.4113307,37.6113705,4.4,1.8,shrub
552540.38,4162510.09,-122.404728,37.6081827,4.4,2.9,shrub
552003.38,4161430.09,-122.4108885,37.5984792,4.4,2.1,shrub
552550.38,4162470.09,-122.4046175,37.6078216,4.4,3.5,shrub
553096.38,4162306.09,-122.3984437,37.6063121,4.4,2.0,shrub
552095.38,4161627.09,-122.4098323,37.6002496,4.4,4.4,shrub
552501.38,4163128.09,-122.4051254,37.613755,4.4,2.2,shrub
552343.38,4162730.09,-122.4069441,37.6101768,4.4,1.3,shrub
552902.38,4161252.09,-122.4007177,37.5968236,4.4,5.1,shrub
553022.38,4162198.09,-122.3992899,37.605343,4.4,2.6,shrub
551611.38,4162637.09,-122.4152439,37.60938,4.4,3.5,shrub
552741.38,4162126.09,-122.4024785,37.6047102,4.4,2.5,shrub
551848.38,4163081.09,-122.4125273,37.6133685,4.4,3.7,shrub
552504.38,4161248.09,-122.4052264,37.5968104,4.4,3.5,shrub
552723.38,4161783.09,-122.4027071,37.6016198,4.4,1.6,shrub
551912.38,4162487.09,-122.4118444,37.6080111,4.4,1.5,shrub
552830.38,4162571.09,-122.4014381,37.6087159,4.4,2.6,shrub
553064.38,4161944.09,-122.3988325,37.6030513,4.4,1.8,shrub
552330.38,4161191.09,-122.4072014,37.5963065,4.4,3.0,shrub
553059.38,4162346.09,-122.39886,37.6066748,4.4,4.4,shrub
552507.38,4162994.09,-122.4050671,37.6125469,4.4,2.2,shrub
552788.38,4162234.09,-122.4019382,37.6056809,4.4,3.1,shrub
552609.38,4162936.09,-122.4039156,37.6120183,4.4,2.2,shrub
552780.38,4161767.09,-122.4020625,37.6014723,4.4,2.8,shrub
551417.38,4161397.09,-122.4175289,37.5982147,4.4,4.4,shrub
553192.38,4161217.09,-122.3974353,37.5964914,4.4,4.3,shrub
551915.38,4162351.09,-122.41182,37.6067852,4.4,4.8,shrub
552835.38,4162575.09,-122.4013811,37.6087517,4.4,2.1,shrub
552465.38,4161712.09,-122.4056349,37.6009946,4.4,2.8,shrub
552365.38,4161284.09,-122.4067983,37.5971427,4.4,2.8,shrub
552187.38,4161431.09,-122.4088041,37.5984778,4.4,2.4,shrub
551739.38,4162617.09,-122.4137951,37.6091926,4.4,2.5,shrub
551590.38,4162615.09,-122.4154833,37.6091829,4.4,4.6,shrub
552909.38,4162216.09,-122.4005687,37.6055117,4.4,3.2,shrub
552107.38,4161411.09,-122.4097118,37.5983021,4.4,2.7,shrub
551862.38,4161364.09,-122.4124904,37.5978923,4.4,3.7,shrub
552906.38,4162081.09,-122.4006125,37.6042952,4.4,3.2,shrub
552382.38,4161268.09,-122.4066069,37.5969976,4.4,2.8,shrub
552289.38,4162918.09,-122.4075424,37.6118744,4.4,4.1,shrub
551714.38,4162883.09,-122.4140595,37.6115914,4.4,4.6,shrub
553050.38,4161263.09,-122.3990405,37.5969142,4.4,2.7,shrub
553025.38,4161959.09,-122.3992732,37.6031887,4.4,2.8,shrub
551385.38,4161631.09,-122.417875,37.6003255,4.4,3.9,shrub
553056.38,4162938.09,-122.398851,37.6120107,4.4,6.2,shrub
552918.38,4161155.09,-122.4005435,37.5959484,4.4,4.1,shrub
552486.38,4162424.09,-122.4053459,37.6074107,4.4,6.1,shrub
552740.38,4162554.09,-122.4024589,37.6085679,4.4,2.8,shrub
551903.38,4162539.09,-122.4119426,37.6084803,4.4,4.3,shrub
553042.38,4161905.09,-122.3990845,37.602701,4.4,3.0,shrub
551907.38,4162449.09,-122.4119037,37.6076689,4.4,3.0,shrub
552715.38,4162675.09,-122.4027334,37.6096599,4.4,3.0,shrub
552667.38,4162377.09,-122.4032987,37.6069767,4.4,3.4,shrub
552416.38,4161269.09,-122.4062217,37.5970046,4.4,4.4,shrub
552686.38,4161474.09,-122.4031485,37.5988369,4.4,2.6,shrub
553067.38,4162735.09,-122.3987411,37.6101804,4.4,3.8,shrub
551334.38,4162996.09,-122.4183569,37.6126312,4.4,3.0,shrub
551190.38,4162519.09,-122.4200218,37.60834,4.4,3.7,shrub
551190.38,4161154.09,-122.4201173,37.5960372,4.4,3.0,shrub
551584.38,4161125.09,-122.4156564,37.5957538,4.4,1.6,shrub
552145.38,4163102.09,-122.4091608,37.6135409,4.4,3.9,shrub
552981.38,4161230.09,-122.3998245,37.5966208,4.4,2.3,shrub
551436.38,4161423.09,-122.4173119,37.598448,4.4,2.0,shrub
552601.38,4161280.09,-122.4041253,37.5970932,4.4,3.4,shrub
551280.38,4162481.09,-122.4190049,37.6079925,4.4,2.3,shrub
552565.38,4161795.09,-122.4044961,37.601737,4.4,4.4,shrub
551523.38,4161190.09,-122.4163428,37.5963431,4.4,2.8,shrub
551992.38,4161414.09,-122.4110143,37.5983356,4.4,4.3,shrub
552250.38,4161234.09,-122.4081046,37.5966986,4.4,2.9,shrub
552396.38,4161245.09,-122.40645,37.5967895,4.4,5.3,shrub
552850.38,4161944.09,-122.4012568,37.6030636,4.4,2.6,shrub
551267.38,4162954.09,-122.419119,37.6122564,4.4,2.6,shrub
552362.38,4161542.09,-122.4068138,37.5994683,4.4,3.7,shrub
552832.38,4162037.09,-122.401454,37.6039028,4.4,2.5,shrub
552487.38,4161220.09,-122.4054209,37.596559,4.4,3.3,shrub
551694.38,4161230.09,-122.4144029,37.596694,4.4,1.5,shrub
552325.38,4161141.09,-122.4072616,37.5958562,4.4,4.2,shrub
552208.38,4162971.09,-122.4084564,37.6123566,4.4,1.6,shrub
551769.38,4162139.09,-122.4134891,37.6048826,4.4,3.1,shrub
552735.38,4161417.09,-122.4025975,37.5983203,4.4,2.4,shrub
552843.38,4162591.09,-122.4012893,37.6088954,4.4,2.8,shrub
551339.38,4161381.09,-122.4184136,37.5980749,4.4,3.3,shrub
553132.38,4162313.09,-122.3980354,37.6063731,4.4,3.7,shrub
552262.38,4162922.09,-122.407848,37.6119119,4.4,3.9,shrub
552005.38,4161362.09,-122.4108707,37.5978662,4.4,4.8,shrub
553085.38,4162122.09,-122.3985817,37.6046544,4.4,2.9,shrub
552230.38,4162212.09,-122.4082613,37.6055145,4.4,3.1,shrub
552378.38,4161587.09,-122.4066294,37.599873,4.4,3.4,shrub
552621.38,4161227.09,-122.4039026,37.5966144,4.4,3.5,shrub
552663.38,4162869.09,-122.4033086,37.6114114,4.4,3.1,shrub
551780.38,4162855.09,-122.4133138,37.6113353,4.4,5.3,shrub
551375.38,4161543.09,-122.4179944,37.599533,4.4,3.7,shrub
551604.38,4161857.09,-122.4153782,37.6023502,4.4,4.8,shrub
553124.38,4162542.09,-122.3981094,37.6084376,4.4,2.0,shrub
551192.38,4161541.09,-122.4200676,37.5995251,4.4,4.3,shrub
553080.38,4162393.09,-122.3986187,37.6070972,4.4,1.6,shrub
552590.38,4161187.09,-122.4042566,37.5962556,4.4,4.3,shrub
551673.38,4161630.09,-122.4146126,37.6003004,4.4,6.1,shrub
552811.38,4161214.09,-122.4017513,37.5964863,4.4,3.2,shrub
552070.38,4161328.09,-122.4101368,37.5975561,4.4,5.3,shrub
552913.38,4161457.09,-122.4005783,37.5986706,4.4,2.6,shrub
551423.38,4162882.09,-122.4173566,37.6115987,4.4,3.1,shrub
551698.38,4161598.09,-122.4143316,37.6000106,4.4,3.8,shrub
551522.38,4162675.09,-122.4162495,37.6097275,4.4,3.3,shrub
551932.38,4163056.09,-122.4115774,37.6131384,4.4,3.9,shrub
553202.38,4161441.09,-122.3973057,37.5985098,4.4,3.0,shrub
552610.38,4162506.09,-122.4039352,37.6081427,4.4,3.0,shrub
552643.38,4161883.09,-122.4036062,37.6025257,4.4,4.3,shrub
551886.38,4163135.09,-122.4120929,37.613853,4.4,3.7,shrub
551209.38,4161426.09,-122.4198831,37.5984877,4.4,4.4,shrub
552796.38,4162478.09,-122.40183,37.6078796,4.4,2.9,shrub
551226.38,4162134.09,-122.4196409,37.604868,4.4,3.4,shrub
551800.38,4162180.09,-122.413135,37.6052504,4.4,4.1,shrub
553229.38,4161979.09,-122.3969608,37.6033572,4.4,3.6,shrub
553208.38,4161613.09,-122.3972253,37.6000596,4.4,3.1,shrub
552912.38,4162196.09,-122.4005362,37.6053313,4.4,1.7,shrub
552663.38,4161985.09,-122.4033723,37.6034439,4.4,3.4,shrub
552752.38,4161923.09,-122.4023685,37.60288,4.4,3.5,shrub
552743.38,4161241.09,-122.4025196,37.5967336,4.4,2.5,shrub
552257.38,4162808.09,-122.4079128,37.6108847,4.4,2.6,shrub
552356.38,4162684.09,-122.4068001,37.6097615,4.4,4.6,shrub
552757.38,4162614.09,-122.402262,37.6091077,4.4,3.1,shrub
551703.38,4162719.09,-122.4141958,37.6101139,4.4,2.0,shrub
552769.38,4162657.09,-122.402123,37.6094945,4.4,2.3,shrub
552983.38,4161197.09,-122.3998042,37.5963232,4.4,3.3,shrub
552881.38,4161114.09,-122.4009656,37.595581,4.4,3.1,shrub
551555.38,4162728.09,-122.4158719,37.6102033,4.4,2.3,shrub
551429.38,4161481.09,-122.4173871,37.5989711,4.4,2.9,shrub
551454.38,4161884.09,-122.4170756,37.602602,4.4,3.5,shrub
552866.38,4162198.09,-122.4010572,37.605352,4.4,2.2,shrub
552338.38,4161152.09,-122.4071136,37.5959546,4.4,2.5,shrub
552424.38,4162460.09,-122.4060457,37.6077387,4.4,4.0,shrub
551326.38,4161553.09,-122.4185488,37.5996258,4.4,2.6,shrub
552347.38,4162492.09,-122.4069158,37.6080315,4.4,2.9,shrub
552706.38,4161780.09,-122.4028999,37.6015937,4.4,3.7,shrub
551432.38,4161169.09,-122.417375,37.5961589,4.4,4.1,shrub
553091.38,4162580.09,-122.3984805,37.608782,4.4,3.5,shrub
552800.38,4161598.09,-122.4018482,37.599948,4.4,1.6,shrub
552672.38,4161640.09,-122.4032951,37.6003339,4.4,3.7,shrub
552246.38,4162526.09,-122.4080576,37.6083437,4.4,2.5,shrub
552122.38,4161379.09,-122.4095442,37.5980128,4.4,2.6,shrub
552865.38,4162080.09,-122.401077,37.6042885,4.4,2.3,shrub
552766.38,4161248.09,-122.4022586,37.5967954,4.4,4.1,shrub
552345.38,4161557.09,-122.4070053,37.5996044,4.4,4.4,shrub
552429.38,4161604.09,-122.4060504,37.6000233,4.4,6.4,shrub
551562.38,4162722.09,-122.415793,37.6101489,4.4,2.5,shrub
552840.38,4162572.09,-122.4013247,37.6087243,4.4,2.6,shrub
552071.38,4161390.09,-122.4101211,37.5981148,4.4,2.8,shrub
551727.38,4161397.09,-122.4140173,37.5981973,4.4,3.0,shrub
552974.38,4161536.09,-122.3998816,37.5993792,4.4,3.7,shrub
551862.38,4162604.09,-122.4124025,37.6090685,4.4,5.2,shrub
553061.38,4162193.09,-122.3988484,37.6052957,4.4,2.5,shrub
551258.38,4161283.09,-122.419338,37.5971961,4.4,2.5,shrub
552696.38,4161442.09,-122.4030375,37.5985479,4.4,4.0,shrub
553193.38,4161293.09,-122.3974185,37.5971763,4.4,2.8,shrub
552171.38,4162451.09,-122.4089127,37.607672,4.3,3.9,shrub
553134.38,4161984.09,-122.3980366,37.6034078,4.3,2.0,shrub
551277.38,4162926.09,-122.4190076,37.6120035,4.3,3.7,shrub
552447.38,4161241.09,-122.4058725,37.5967505,4.3,4.3,shrub
553085.38,4161425.09,-122.3986323,37.5983723,4.3,2.6,shrub
552791.38,4162990.09,-122.4018497,37.6124946,4.3,4.2,shrub
551920.38,4163068.09,-122.4117125,37.6132472,4.3,2.3,shrub
552439.38,4162750.09,-122.405855,37.6103516,4.3,2.6,shrub
551317.38,4162565.09,-122.4185798,37.6087475,4.3,3.1,shrub
552057.38,4162473.09,-122.4102026,37.6078767,4.3,2.0,shrub
551339.38,4161964.09,-122.4183727,37.6033295,4.3,4.0,shrub
553131.38,4162730.09,-122.3980164,37.6101316,4.3,2.0,shrub
551981.38,4161351.09,-122.4111434,37.5977684,4.3,3.4,shrub
552356.38,4162477.09,-122.4068149,37.6078958,4.3,2.2,shrub
551578.38,4162490.09,-122.4156281,37.6080569,4.3,3.9,shrub
552395.38,4161117.09,-122.4064705,37.5956359,4.3,2.8,shrub
553109.38,4162557.09,-122.3982782,37.6085736,4.3,2.6,shrub
552268.38,4162374.09,-122.4078192,37.6069725,4.3,2.5,shrub
552038.38,4161233.09,-122.4105061,37.5967016,4.3,3.5,shrub
551960.38,4162717.09,-122.4112842,37.6100814,4.3,2.9,shrub
551809.38,4163032.09,-122.4129727,37.612929,4.3,2.3,shrub
552804.38,4161653.09,-122.4017989,37.6004435,4.3,2.8,shrub
552918.38,4161262.09,-122.4005358,37.5969128,4.3,3.6,shrub
552159.38,4162736.09,-122.4090283,37.6102414,4.3,5.0,shrub
551664.38,4161615.09,-122.4147156,37.6001657,4.3,3.8,shrub
552758.38,4162768.09,-122.4022396,37.6104956,4.3,2.6,shrub
552491.38,4162888.09,-122.405256,37.6115924,4.3,1.5,shrub
553148.38,4161583.09,-122.3979071,37.5997927,4.3,3.2,shrub
551273.38,4162043.09,-122.4191149,37.6040452,4.3,5.0,shrub
552764.38,4161715.09,-122.4022475,37.6010046,4.3,2.7,shrub
551841.38,4161218.09,-122.4127386,37.5965776,4.3,3.3,shrub
552727.38,4162068.09,-122.4026412,37.6041883,4.3,3.0,shrub
552162.38,4161249.09,-122.4091003,37.5968388,4.3,1.8,shrub
551942.38,4162650.09,-122.4114929,37.6094785,4.3,2.9,shrub
551991.38,4161532.09,-122.4110172,37.5993992,4.3,5.9,shrub
552516.38,4163109.09,-122.4049568,37.6135829,4.3,3.3,shrub
552420.38,4162387.09,-122.4060963,37.607081,4.3,2.1,shrub
552892.38,4162693.09,-122.4007268,37.6098119,4.3,2.5,shrub
552117.38,4162749.09,-122.4095032,37.6103609,4.3,9.0,shrub
552955.38,4162614.09,-122.4000188,37.6090963,4.3,2.5,shrub
552447.38,4161330.09,-122.4058662,37.5975527,4.3,2.5,shrub
552999.38,4162634.09,-122.3995189,37.609274,4.3,2.2,shrub
552782.38,4161915.09,-122.4020292,37.6028061,4.3,3.0,shrub
553058.38,4161482.09,-122.398934,37.5988876,4.3,3.1,shrub
552590.38,4161242.09,-122.4042526,37.5967514,4.3,4.8,shrub
552923.38,4161964.09,-122.4004284,37.6032397,4.3,4.5,shrub
551514.38,4162673.09,-122.4163403,37.6097099,4.3,2.7,shrub
552004.38,4161371.09,-122.4108814,37.5979474,4.3,3.2,shrub
552748.38,4162186.09,-122.4023948,37.6052506,4.3,2.7,shrub
552878.38,4162038.09,-122.4009328,37.6039092,4.3,2.6,shrub
551530.38,4162050.09,-122.4162029,37.6040939,4.3,2.8,shrub
552897.38,4162200.09,-122.4007058,37.6053682,4.3,2.5,shrub
551191.38,4162557.09,-122.4200078,37.6086824,4.3,4.0,shrub
552407.38,4161652.09,-122.4062962,37.6004571,4.3,3.6,shrub
552554.38,4161775.09,-122.4046221,37.6015574,4.3,2.5,shrub
552215.38,4162607.09,-122.408403,37.6090755,4.3,2.8,shrub
552759.38,4162672.09,-122.4022352,37.6096303,4.3,2.7,shrub
552486.38,4163087.09,-122.4052983,37.6133863,4.3,1.4,shrub
552638.38,4162338.09,-122.4036301,37.6066269,4.3,4.6,shrub
552063.38,4162563.09,-122.4101282,37.6086876,4.3,3.5,shrub
552652.38,4162278.09,-122.4034758,37.6060853,4.3,1.5,shrub
552402.38,4163000.09,-122.4062563,37.612607,4.3,9.5,shrub
551946.38,4161200.09,-122.4115505,37.5964094,4.3,3.0,shrub
552076.38,4162981.09,-122.4099512,37.6124543,4.3,4.8,shrub
552960.38,4161708.09,-122.4000277,37.6009302,4.3,3.1,shrub
552820.38,4162048.09,-122.4015891,37.6040027,4.3,1.9,shrub
552881.38,4161546.09,-122.4009344,37.5994746,4.3,1.4,shrub
552020.38,4161236.09,-122.4107097,37.5967297,4.3,4.0,shrub
552950.38,4162745.09,-122.400066,37.6102773,4.3,2.6,shrub
551726.38,4162253.09,-122.4139681,37.6059125,4.3,4.4,shrub
551989.38,4162854.09,-122.4109459,37.6113145,4.3,2.4,shrub
552433.38,4161651.09,-122.4060018,37.6004467,4.3,2.7,shrub
552895.38,4161460.09,-122.400782,37.5986987,4.3,4.3,shrub
552151.38,4161188.09,-122.4092293,37.5962897,4.3,2.9,shrub
552699.38,4162161.09,-122.4029517,37.6050281,4.3,3.9,shrub
552294.38,4161248.09,-122.4076052,37.5968223,4.3,4.3,shrub
552717.38,4162685.09,-122.4027101,37.6097499,4.3,3.4,shrub
552619.38,4161999.09,-122.4038697,37.6035726,4.3,2.8,shrub
552630.38,4161196.09,-122.4038028,37.5963345,4.3,3.8,shrub
552069.38,4161255.09,-122.4101533,37.5968982,4.3,3.9,shrub
552944.38,4162065.09,-122.4001832,37.6041488,4.3,2.5,shrub
552984.38,4162564.09,-122.3996939,37.608644,4.3,2.6,shrub
551742.38,4161549.09,-122.4138367,37.5995665,4.3,3.7,shrub
552783.38,4161221.09,-122.4020679,37.596551,4.3,2.5,shrub
552450.38,4162247.09,-122.4057664,37.6058174,4.3,3.7,shrub
